,drug1,drug2,cell,synergy,fold,SynClass
20587,VINBLASTINE,DINACICLIB,UACC62,-2.471797905,0,0
20588,VINBLASTINE,DINACICLIB,UWB1289,-34.84477511,0,0
20589,VINBLASTINE,DINACICLIB,UWB1289BRCA1,-4.776107911,0,0
20590,VINBLASTINE,DINACICLIB,VCAP,-16.98016101,0,0
20591,VINBLASTINE,DINACICLIB,ZR751,-30.90163936,0,0
20592,VINBLASTINE,ERLOTINIB,A2058,85.57939365,3,1
20594,VINBLASTINE,ERLOTINIB,A375,45.22157703,3,1
20595,VINBLASTINE,ERLOTINIB,A427,26.87059183,3,1
20596,VINBLASTINE,ERLOTINIB,CAOV3,23.24715405,3,1
20597,VINBLASTINE,ERLOTINIB,COLO320DM,15.19169552,3,1
20598,VINBLASTINE,ERLOTINIB,DLD1,25.71654313,3,1
20599,VINBLASTINE,ERLOTINIB,EFM192B,44.58547708,3,1
20600,VINBLASTINE,ERLOTINIB,ES2,58.79504997,3,1
20601,VINBLASTINE,ERLOTINIB,HCT116,71.50881052,3,1
20602,VINBLASTINE,ERLOTINIB,HT144,33.69883247,3,1
20603,VINBLASTINE,ERLOTINIB,HT29,49.68847538,3,1
20604,VINBLASTINE,ERLOTINIB,KPL1,44.65469026,3,1
20605,VINBLASTINE,ERLOTINIB,LNCAP,17.04832522,3,1
20606,VINBLASTINE,ERLOTINIB,LOVO,42.3579718,3,1
20607,VINBLASTINE,ERLOTINIB,MDAMB436,15.69197353,3,1
20608,VINBLASTINE,ERLOTINIB,MSTO,19.18790741,3,1
20610,VINBLASTINE,ERLOTINIB,NCIH2122,39.33975616,3,1
20611,VINBLASTINE,ERLOTINIB,NCIH23,14.02364341,3,1
20612,VINBLASTINE,ERLOTINIB,NCIH460,55.54657753,3,1
20613,VINBLASTINE,ERLOTINIB,NCIH520,39.94346161,3,1
20614,VINBLASTINE,ERLOTINIB,OCUBM,83.19519943,3,1
20615,VINBLASTINE,ERLOTINIB,OV90,19.70598176,3,1
20616,VINBLASTINE,ERLOTINIB,OVCAR3,16.38351745,3,1
20617,VINBLASTINE,ERLOTINIB,PA1,10.70370043,3,1
20618,VINBLASTINE,ERLOTINIB,RKO,64.85230465,3,1
20619,VINBLASTINE,ERLOTINIB,RPMI7951,19.39465925,3,1
20620,VINBLASTINE,ERLOTINIB,SKMEL30,43.33310365,3,1
20621,VINBLASTINE,ERLOTINIB,SKMES1,28.62470543,3,1
20622,VINBLASTINE,ERLOTINIB,SKOV3,41.011108,3,1
20623,VINBLASTINE,ERLOTINIB,SW620,59.56206452,3,1
20624,VINBLASTINE,ERLOTINIB,SW837,54.25688552,3,1
20625,VINBLASTINE,ERLOTINIB,T47D,-14.05261606,3,0
20626,VINBLASTINE,ERLOTINIB,UACC62,32.31482524,3,1
20627,VINBLASTINE,ERLOTINIB,UWB1289,17.23042996,3,1
20628,VINBLASTINE,ERLOTINIB,UWB1289BRCA1,29.36964398,3,1
20629,VINBLASTINE,ERLOTINIB,VCAP,114.6457311,3,1
20630,VINBLASTINE,ERLOTINIB,ZR751,40.44572347,3,1
20631,VINBLASTINE,GELDANAMYCIN,A2058,-12.87229487,1,0
20632,VINBLASTINE,GELDANAMYCIN,A2780,-18.22399153,1,0
20633,VINBLASTINE,GELDANAMYCIN,A375,14.62997756,1,1
20634,VINBLASTINE,GELDANAMYCIN,A427,-12.00738927,1,0
20635,VINBLASTINE,GELDANAMYCIN,CAOV3,-30.65969489,1,0
20636,VINBLASTINE,GELDANAMYCIN,COLO320DM,-4.552871623,1,0
20637,VINBLASTINE,GELDANAMYCIN,DLD1,-16.16603371,1,0
20638,VINBLASTINE,GELDANAMYCIN,EFM192B,-31.97169999,1,0
20640,VINBLASTINE,GELDANAMYCIN,HCT116,-16.39905805,1,0
20641,VINBLASTINE,GELDANAMYCIN,HT144,-17.92428323,1,0
20642,VINBLASTINE,GELDANAMYCIN,HT29,-35.70527713,1,0
20643,VINBLASTINE,GELDANAMYCIN,KPL1,-14.93310888,1,0
20644,VINBLASTINE,GELDANAMYCIN,LNCAP,-148.2415814,1,0
20645,VINBLASTINE,GELDANAMYCIN,LOVO,-28.62431489,1,0
20646,VINBLASTINE,GELDANAMYCIN,MDAMB436,-3.673009117,1,0
20647,VINBLASTINE,GELDANAMYCIN,MSTO,-57.27205328,1,0
20648,VINBLASTINE,GELDANAMYCIN,NCIH1650,-26.43318161,1,0
20649,VINBLASTINE,GELDANAMYCIN,NCIH2122,-41.98659526,1,0
20650,VINBLASTINE,GELDANAMYCIN,NCIH23,-24.91058246,1,0
20651,VINBLASTINE,GELDANAMYCIN,NCIH460,-29.03978051,1,0
20652,VINBLASTINE,GELDANAMYCIN,NCIH520,-21.14714659,1,0
20653,VINBLASTINE,GELDANAMYCIN,OCUBM,-9.13280755,1,0
20654,VINBLASTINE,GELDANAMYCIN,OV90,-24.72680222,1,0
20655,VINBLASTINE,GELDANAMYCIN,OVCAR3,-32.52502949,1,0
20656,VINBLASTINE,GELDANAMYCIN,PA1,-22.2626471,1,0
20657,VINBLASTINE,GELDANAMYCIN,RKO,-7.00195572,1,0
20658,VINBLASTINE,GELDANAMYCIN,RPMI7951,-11.90252931,1,0
20659,VINBLASTINE,GELDANAMYCIN,SKMEL30,-18.15600231,1,0
20660,VINBLASTINE,GELDANAMYCIN,SKMES1,-23.27499983,1,0
20661,VINBLASTINE,GELDANAMYCIN,SKOV3,-8.065646386,1,0
20662,VINBLASTINE,GELDANAMYCIN,SW620,-3.809024947,1,0
20663,VINBLASTINE,GELDANAMYCIN,SW837,-30.91373154,1,0
20664,VINBLASTINE,GELDANAMYCIN,T47D,-16.3040975,1,0
20665,VINBLASTINE,GELDANAMYCIN,UACC62,-77.82985735,1,0
20666,VINBLASTINE,GELDANAMYCIN,UWB1289,-32.10821348,1,0
20667,VINBLASTINE,GELDANAMYCIN,UWB1289BRCA1,-22.30805714,1,0
20668,VINBLASTINE,GELDANAMYCIN,VCAP,-5.97610342,1,0
20669,VINBLASTINE,GELDANAMYCIN,ZR751,-21.41855019,1,0
20670,VINBLASTINE,L778123,A2058,82.51665184,2,1
20672,VINBLASTINE,L778123,A375,34.22899361,2,1
20673,VINBLASTINE,L778123,A427,46.06766584,2,1
20674,VINBLASTINE,L778123,CAOV3,18.32951966,2,1
20675,VINBLASTINE,L778123,COLO320DM,15.36033824,2,1
20676,VINBLASTINE,L778123,DLD1,26.59136457,2,1
20677,VINBLASTINE,L778123,EFM192B,31.14142698,2,1
20678,VINBLASTINE,L778123,ES2,42.75639743,2,1
20679,VINBLASTINE,L778123,HCT116,29.99272324,2,1
20680,VINBLASTINE,L778123,HT144,28.3572738,2,1
20681,VINBLASTINE,L778123,HT29,29.80102376,2,1
20683,VINBLASTINE,L778123,LNCAP,-85.75874254,2,0
20684,VINBLASTINE,L778123,LOVO,13.08406127,2,1
20685,VINBLASTINE,L778123,MDAMB436,23.10617121,2,1
20686,VINBLASTINE,L778123,MSTO,-5.810183469,2,0
20687,VINBLASTINE,L778123,NCIH1650,30.84218436,2,1
20688,VINBLASTINE,L778123,NCIH2122,14.7360027,2,1
20689,VINBLASTINE,L778123,NCIH23,22.60535378,2,1
20690,VINBLASTINE,L778123,NCIH460,29.74340745,2,1
20691,VINBLASTINE,L778123,NCIH520,15.54151981,2,1
20692,VINBLASTINE,L778123,OCUBM,53.37446003,2,1
20693,VINBLASTINE,L778123,OV90,37.34672381,2,1
20694,VINBLASTINE,L778123,OVCAR3,15.43689924,2,1
20695,VINBLASTINE,L778123,PA1,18.76164292,2,1
20696,VINBLASTINE,L778123,RKO,42.86699365,2,1
20697,VINBLASTINE,L778123,RPMI7951,22.57468317,2,1
20698,VINBLASTINE,L778123,SKMEL30,20.98314015,2,1
20699,VINBLASTINE,L778123,SKMES1,23.19915772,2,1
20700,VINBLASTINE,L778123,SKOV3,33.79519346,2,1
20701,VINBLASTINE,L778123,SW620,54.0558313,2,1
20702,VINBLASTINE,L778123,SW837,44.26821981,2,1
20703,VINBLASTINE,L778123,T47D,20.39818072,2,1
20704,VINBLASTINE,L778123,UACC62,21.25294408,2,1
20705,VINBLASTINE,L778123,UWB1289,18.13528841,2,1
20706,VINBLASTINE,L778123,UWB1289BRCA1,33.16925726,2,1
20707,VINBLASTINE,L778123,VCAP,53.11094325,2,1
20708,VINBLASTINE,L778123,ZR751,19.50741773,2,1
20709,VINBLASTINE,LAPATINIB,A2058,28.72204641,4,1
20710,VINBLASTINE,LAPATINIB,A2780,-5.061144539,4,0
20711,VINBLASTINE,LAPATINIB,A375,22.83658596,4,1
20712,VINBLASTINE,LAPATINIB,A427,-34.8937392,4,0
20713,VINBLASTINE,LAPATINIB,CAOV3,-4.335261172,4,0
20715,VINBLASTINE,LAPATINIB,DLD1,36.56317971,4,1
20717,VINBLASTINE,LAPATINIB,ES2,18.9213898,4,1
20720,VINBLASTINE,LAPATINIB,HT29,-10.92119874,4,0
20722,VINBLASTINE,LAPATINIB,LNCAP,-29.05116225,4,0
20723,VINBLASTINE,LAPATINIB,LOVO,33.08985674,4,1
20724,VINBLASTINE,LAPATINIB,MDAMB436,-15.41813187,4,0
20726,VINBLASTINE,LAPATINIB,NCIH1650,-7.894081137,4,0
20727,VINBLASTINE,LAPATINIB,NCIH2122,-24.98687907,4,0
20728,VINBLASTINE,LAPATINIB,NCIH23,-10.5428104,4,0
20730,VINBLASTINE,LAPATINIB,NCIH520,-2.579725695,4,0
20731,VINBLASTINE,LAPATINIB,OCUBM,-3.62224406,4,0
20732,VINBLASTINE,LAPATINIB,OV90,-18.18239461,4,0
20733,VINBLASTINE,LAPATINIB,OVCAR3,-5.891713626,4,0
20734,VINBLASTINE,LAPATINIB,PA1,-3.513020675,4,0
20735,VINBLASTINE,LAPATINIB,RKO,-14.77233304,4,0
20736,VINBLASTINE,LAPATINIB,RPMI7951,-9.670425864,4,0
20737,VINBLASTINE,LAPATINIB,SKMEL30,-10.25160505,4,0
20739,VINBLASTINE,LAPATINIB,SKOV3,17.30961732,4,1
20741,VINBLASTINE,LAPATINIB,SW837,33.39639297,4,1
20742,VINBLASTINE,LAPATINIB,T47D,-33.91977071,4,0
20743,VINBLASTINE,LAPATINIB,UACC62,-0.767746624,4,0
20744,VINBLASTINE,LAPATINIB,UWB1289,-30.94560526,4,0
20746,VINBLASTINE,LAPATINIB,VCAP,15.20486157,4,1
20747,VINBLASTINE,LAPATINIB,ZR751,-6.03486564,4,0
20750,VINBLASTINE,MK-2206,A375,20.50186319,0,1
20751,VINBLASTINE,MK-2206,A427,-31.09447208,0,0
20752,VINBLASTINE,MK-2206,CAOV3,-1.933284392,0,0
20754,VINBLASTINE,MK-2206,DLD1,15.10126637,0,1
20755,VINBLASTINE,MK-2206,EFM192B,-17.23730757,0,0
20757,VINBLASTINE,MK-2206,HCT116,-19.9160462,0,0
20758,VINBLASTINE,MK-2206,HT144,24.67751112,0,1
20759,VINBLASTINE,MK-2206,HT29,-4.761721883,0,0
20760,VINBLASTINE,MK-2206,KPL1,20.91663669,0,1
20761,VINBLASTINE,MK-2206,LNCAP,-8.853629726,0,0
20762,VINBLASTINE,MK-2206,LOVO,10.28240512,0,1
20763,VINBLASTINE,MK-2206,MDAMB436,-13.84621056,0,0
20764,VINBLASTINE,MK-2206,MSTO,46.76569279,0,1
20766,VINBLASTINE,MK-2206,NCIH2122,-34.7974911,0,0
20767,VINBLASTINE,MK-2206,NCIH23,-7.184761461,0,0
20769,VINBLASTINE,MK-2206,NCIH520,13.16812022,0,1
20770,VINBLASTINE,MK-2206,OCUBM,-6.888390008,0,0
20772,VINBLASTINE,MK-2206,OVCAR3,-9.713491058,0,0
20773,VINBLASTINE,MK-2206,PA1,-4.326789241,0,0
20776,VINBLASTINE,MK-2206,SKMEL30,-5.917691548,0,0
20778,VINBLASTINE,MK-2206,SKOV3,11.34442615,0,1
20780,VINBLASTINE,MK-2206,SW837,-7.286616995,0,0
20782,VINBLASTINE,MK-2206,UACC62,28.97072492,0,1
20783,VINBLASTINE,MK-2206,UWB1289,-16.29610227,0,0
20784,VINBLASTINE,MK-2206,UWB1289BRCA1,21.56289387,0,1
20785,VINBLASTINE,MK-2206,VCAP,-9.689371566,0,0
20787,VINBLASTINE,MK-4827,A2058,-13.3879235,4,0
20788,VINBLASTINE,MK-4827,A2780,-11.40134251,4,0
20789,VINBLASTINE,MK-4827,A375,-18.96388412,4,0
20790,VINBLASTINE,MK-4827,A427,-12.06344511,4,0
20791,VINBLASTINE,MK-4827,CAOV3,-33.48756779,4,0
20792,VINBLASTINE,MK-4827,COLO320DM,11.72410319,4,1
20793,VINBLASTINE,MK-4827,DLD1,-3.675031992,4,0
20794,VINBLASTINE,MK-4827,EFM192B,15.53045252,4,1
20795,VINBLASTINE,MK-4827,ES2,11.75705427,4,1
20796,VINBLASTINE,MK-4827,HCT116,-9.148159827,4,0
20797,VINBLASTINE,MK-4827,HT144,-2.444380765,4,0
20798,VINBLASTINE,MK-4827,HT29,-10.08507429,4,0
20800,VINBLASTINE,MK-4827,LNCAP,-46.64719467,4,0
20801,VINBLASTINE,MK-4827,LOVO,-2.883093299,4,0
20802,VINBLASTINE,MK-4827,MDAMB436,-1.827723663,4,0
20805,VINBLASTINE,MK-4827,NCIH2122,17.93840553,4,1
20806,VINBLASTINE,MK-4827,NCIH23,-26.15634803,4,0
20808,VINBLASTINE,MK-4827,NCIH520,-18.66022759,4,0
20809,VINBLASTINE,MK-4827,OCUBM,28.034165,4,1
20810,VINBLASTINE,MK-4827,OV90,-15.82092885,4,0
20811,VINBLASTINE,MK-4827,OVCAR3,-16.87304014,4,0
20812,VINBLASTINE,MK-4827,PA1,-16.34304453,4,0
20814,VINBLASTINE,MK-4827,RPMI7951,-5.581326895,4,0
20815,VINBLASTINE,MK-4827,SKMEL30,-3.448913159,4,0
20816,VINBLASTINE,MK-4827,SKMES1,-7.512392798,4,0
20817,VINBLASTINE,MK-4827,SKOV3,21.07144249,4,1
20818,VINBLASTINE,MK-4827,SW620,30.93184487,4,1
20819,VINBLASTINE,MK-4827,SW837,-21.71800764,4,0
20820,VINBLASTINE,MK-4827,T47D,-48.76345081,4,0
20821,VINBLASTINE,MK-4827,UACC62,-1.625383808,4,0
20822,VINBLASTINE,MK-4827,UWB1289,-23.39499577,4,0
20823,VINBLASTINE,MK-4827,UWB1289BRCA1,-0.315245999,4,0
20824,VINBLASTINE,MK-4827,VCAP,16.41753732,4,1
20825,VINBLASTINE,MK-4827,ZR751,-2.066075273,4,0
20826,VINBLASTINE,MK-5108,A2058,23.69537252,2,1
20833,VINBLASTINE,MK-5108,EFM192B,16.51371233,2,1
20834,VINBLASTINE,MK-5108,ES2,18.47740082,2,1
20835,VINBLASTINE,MK-5108,HCT116,21.84395569,2,1
20836,VINBLASTINE,MK-5108,HT144,13.58100809,2,1
20837,VINBLASTINE,MK-5108,HT29,41.01907392,2,1
20838,VINBLASTINE,MK-5108,KPL1,13.99329321,2,1
20841,VINBLASTINE,MK-5108,MDAMB436,19.73835213,2,1
20842,VINBLASTINE,MK-5108,MSTO,29.37038012,2,1
20843,VINBLASTINE,MK-5108,NCIH1650,20.87386169,2,1
20844,VINBLASTINE,MK-5108,NCIH2122,-7.507888002,2,0
20846,VINBLASTINE,MK-5108,NCIH460,-4.439803395,2,0
20848,VINBLASTINE,MK-5108,OCUBM,23.7607158,2,1
20849,VINBLASTINE,MK-5108,OV90,16.38575066,2,1
20851,VINBLASTINE,MK-5108,PA1,-11.76863181,2,0
20852,VINBLASTINE,MK-5108,RKO,41.33619823,2,1
20853,VINBLASTINE,MK-5108,RPMI7951,-3.534605935,2,0
20854,VINBLASTINE,MK-5108,SKMEL30,28.6090276,2,1
20855,VINBLASTINE,MK-5108,SKMES1,10.01479228,2,1
20856,VINBLASTINE,MK-5108,SKOV3,25.39738061,2,1
20857,VINBLASTINE,MK-5108,SW620,37.52096948,2,1
20858,VINBLASTINE,MK-5108,SW837,36.25399761,2,1
20860,VINBLASTINE,MK-5108,UACC62,14.77807013,2,1
20861,VINBLASTINE,MK-5108,UWB1289,-8.118805819,2,0
20863,VINBLASTINE,MK-5108,VCAP,39.35686611,2,1
20864,VINBLASTINE,MK-5108,ZR751,-1.661185587,2,0
20865,VINBLASTINE,MK-8669,A2058,50.48578982,0,1
20868,VINBLASTINE,MK-8669,A427,-5.569242087,0,0
20869,VINBLASTINE,MK-8669,CAOV3,-8.431965662,0,0
20870,VINBLASTINE,MK-8669,COLO320DM,-1.274828249,0,0
20871,VINBLASTINE,MK-8669,DLD1,13.48780386,0,1
20872,VINBLASTINE,MK-8669,EFM192B,49.92967777,0,1
20873,VINBLASTINE,MK-8669,ES2,23.62142238,0,1
20874,VINBLASTINE,MK-8669,HCT116,-19.22634478,0,0
20875,VINBLASTINE,MK-8669,HT144,23.29859282,0,1
20877,VINBLASTINE,MK-8669,KPL1,58.50727318,0,1
20878,VINBLASTINE,MK-8669,LNCAP,16.57473139,0,1
20879,VINBLASTINE,MK-8669,LOVO,32.69924727,0,1
20880,VINBLASTINE,MK-8669,MDAMB436,-3.438089674,0,0
20881,VINBLASTINE,MK-8669,MSTO,69.31644893,0,1
20882,VINBLASTINE,MK-8669,NCIH1650,13.69432655,0,1
20883,VINBLASTINE,MK-8669,NCIH2122,-8.911281785,0,0
20884,VINBLASTINE,MK-8669,NCIH23,-5.47761084,0,0
20885,VINBLASTINE,MK-8669,NCIH460,-3.734064399,0,0
20886,VINBLASTINE,MK-8669,NCIH520,-2.809992038,0,0
20887,VINBLASTINE,MK-8669,OCUBM,24.1475996,0,1
20888,VINBLASTINE,MK-8669,OV90,17.83988044,0,1
20890,VINBLASTINE,MK-8669,PA1,-6.428322234,0,0
20891,VINBLASTINE,MK-8669,RKO,16.90698432,0,1
20892,VINBLASTINE,MK-8669,RPMI7951,20.07000003,0,1
20893,VINBLASTINE,MK-8669,SKMEL30,30.07980797,0,1
20894,VINBLASTINE,MK-8669,SKMES1,20.11197445,0,1
20895,VINBLASTINE,MK-8669,SKOV3,40.58721873,0,1
20896,VINBLASTINE,MK-8669,SW620,22.7495252,0,1
20898,VINBLASTINE,MK-8669,T47D,32.45522961,0,1
20899,VINBLASTINE,MK-8669,UACC62,29.64229297,0,1
20900,VINBLASTINE,MK-8669,UWB1289,-12.95645069,0,0
20901,VINBLASTINE,MK-8669,UWB1289BRCA1,15.70615037,0,1
20902,VINBLASTINE,MK-8669,VCAP,31.85489656,0,1
20903,VINBLASTINE,MK-8669,ZR751,23.22303048,0,1
20904,VINBLASTINE,MK-8776,A2058,13.54953956,0,1
20905,VINBLASTINE,MK-8776,A2780,-13.29820428,0,0
20906,VINBLASTINE,MK-8776,A375,10.89782034,0,1
20907,VINBLASTINE,MK-8776,A427,-22.15026766,0,0
20908,VINBLASTINE,MK-8776,CAOV3,-4.691347893,0,0
20910,VINBLASTINE,MK-8776,DLD1,-0.93306293,0,0
20912,VINBLASTINE,MK-8776,ES2,22.81604465,0,1
20913,VINBLASTINE,MK-8776,HCT116,-9.519189217,0,0
20915,VINBLASTINE,MK-8776,HT29,-18.85023674,0,0
20916,VINBLASTINE,MK-8776,KPL1,-1.792815619,0,0
20917,VINBLASTINE,MK-8776,LNCAP,11.28281088,0,1
20919,VINBLASTINE,MK-8776,MDAMB436,-11.27802511,0,0
20920,VINBLASTINE,MK-8776,MSTO,-6.709150994,0,0
20921,VINBLASTINE,MK-8776,NCIH1650,15.14628015,0,1
20922,VINBLASTINE,MK-8776,NCIH2122,-48.00194577,0,0
20923,VINBLASTINE,MK-8776,NCIH23,-21.19126682,0,0
20924,VINBLASTINE,MK-8776,NCIH460,-9.216638234,0,0
20925,VINBLASTINE,MK-8776,NCIH520,-7.334796274,0,0
20926,VINBLASTINE,MK-8776,OCUBM,25.82862176,0,1
20927,VINBLASTINE,MK-8776,OV90,-10.43451866,0,0
20928,VINBLASTINE,MK-8776,OVCAR3,-24.77081511,0,0
20929,VINBLASTINE,MK-8776,PA1,-26.0103294,0,0
20931,VINBLASTINE,MK-8776,RPMI7951,-28.90426431,0,0
20932,VINBLASTINE,MK-8776,SKMEL30,-0.520000541,0,0
20933,VINBLASTINE,MK-8776,SKMES1,-23.38064444,0,0
20936,VINBLASTINE,MK-8776,SW837,-30.7718173,0,0
20937,VINBLASTINE,MK-8776,T47D,-91.15214814,0,0
20939,VINBLASTINE,MK-8776,UWB1289,-29.45304109,0,0
20940,VINBLASTINE,MK-8776,UWB1289BRCA1,-20.57771164,0,0
20942,VINBLASTINE,MK-8776,ZR751,-30.28771582,0,0
20943,VINBLASTINE,PD325901,A2058,14.18810728,4,1
20944,VINBLASTINE,PD325901,A2780,10.86787134,4,1
20945,VINBLASTINE,PD325901,A375,-1.731966966,4,0
20947,VINBLASTINE,PD325901,CAOV3,-13.90924947,4,0
20950,VINBLASTINE,PD325901,EFM192B,-0.842035121,4,0
20951,VINBLASTINE,PD325901,ES2,33.91110573,4,1
20952,VINBLASTINE,PD325901,HCT116,-0.535572262,4,0
20953,VINBLASTINE,PD325901,HT144,24.45758398,4,1
20954,VINBLASTINE,PD325901,HT29,-25.20453316,4,0
20955,VINBLASTINE,PD325901,KPL1,20.09543514,4,1
20956,VINBLASTINE,PD325901,LNCAP,12.74659685,4,1
20958,VINBLASTINE,PD325901,MDAMB436,-7.570960472,4,0
20959,VINBLASTINE,PD325901,MSTO,-1.059593411,4,0
20961,VINBLASTINE,PD325901,NCIH2122,-30.45103376,4,0
20962,VINBLASTINE,PD325901,NCIH23,-7.629639583,4,0
20963,VINBLASTINE,PD325901,NCIH460,-0.437340745,4,0
20964,VINBLASTINE,PD325901,NCIH520,-1.761566318,4,0
20966,VINBLASTINE,PD325901,OV90,-0.990771161,4,0
20967,VINBLASTINE,PD325901,OVCAR3,-0.172139285,4,0
20969,VINBLASTINE,PD325901,RKO,29.23276387,4,1
20970,VINBLASTINE,PD325901,RPMI7951,-9.156636772,4,0
20971,VINBLASTINE,PD325901,SKMEL30,-1.923951823,4,0
20972,VINBLASTINE,PD325901,SKMES1,-13.0645656,4,0
20973,VINBLASTINE,PD325901,SKOV3,10.53092276,4,1
20974,VINBLASTINE,PD325901,SW620,21.10617037,4,1
20975,VINBLASTINE,PD325901,SW837,-4.379804269,4,0
20976,VINBLASTINE,PD325901,T47D,28.22259945,4,1
20978,VINBLASTINE,PD325901,UWB1289,22.3797001,4,1
20981,VINBLASTINE,PD325901,ZR751,-19.26690345,4,0
20982,VINBLASTINE,SORAFENIB,A2058,25.4344919,1,1
20983,VINBLASTINE,SORAFENIB,A2780,-1.005866696,1,0
20984,VINBLASTINE,SORAFENIB,A375,15.47849733,1,1
20985,VINBLASTINE,SORAFENIB,A427,10.95399396,1,1
20986,VINBLASTINE,SORAFENIB,CAOV3,-9.920310859,1,0
20988,VINBLASTINE,SORAFENIB,DLD1,20.98381052,1,1
20989,VINBLASTINE,SORAFENIB,EFM192B,20.63455115,1,1
20990,VINBLASTINE,SORAFENIB,ES2,34.59434216,1,1
20991,VINBLASTINE,SORAFENIB,HCT116,22.70004511,1,1
20992,VINBLASTINE,SORAFENIB,HT144,17.87219181,1,1
20993,VINBLASTINE,SORAFENIB,HT29,-2.261654984,1,0
20994,VINBLASTINE,SORAFENIB,KPL1,11.78114339,1,1
20995,VINBLASTINE,SORAFENIB,LNCAP,-1.763079132,1,0
20997,VINBLASTINE,SORAFENIB,MDAMB436,-6.937559609,1,0
20998,VINBLASTINE,SORAFENIB,MSTO,-12.61543566,1,0
20999,VINBLASTINE,SORAFENIB,NCIH1650,11.11385032,1,1
21002,VINBLASTINE,SORAFENIB,NCIH460,16.23493824,1,1
21004,VINBLASTINE,SORAFENIB,OCUBM,11.6255107,1,1
21006,VINBLASTINE,SORAFENIB,OVCAR3,-8.643397599,1,0
21008,VINBLASTINE,SORAFENIB,RKO,29.17794342,1,1
21009,VINBLASTINE,SORAFENIB,RPMI7951,-5.652835366,1,0
21010,VINBLASTINE,SORAFENIB,SKMEL30,11.95274055,1,1
21011,VINBLASTINE,SORAFENIB,SKMES1,18.11050333,1,1
21012,VINBLASTINE,SORAFENIB,SKOV3,25.08227257,1,1
21013,VINBLASTINE,SORAFENIB,SW620,35.17248524,1,1
21015,VINBLASTINE,SORAFENIB,T47D,-8.890072018,1,0
21017,VINBLASTINE,SORAFENIB,UWB1289,-5.577776501,1,0
21019,VINBLASTINE,SORAFENIB,VCAP,39.73514779,1,1
21020,VINBLASTINE,SORAFENIB,ZR751,-4.222230431,1,0
21022,VINBLASTINE,SUNITINIB,A2780,-3.696362168,2,0
21025,VINBLASTINE,SUNITINIB,CAOV3,-3.793368889,2,0
21026,VINBLASTINE,SUNITINIB,COLO320DM,17.96368041,2,1
21029,VINBLASTINE,SUNITINIB,ES2,16.65884433,2,1
21032,VINBLASTINE,SUNITINIB,HT29,-11.52411698,2,0
21033,VINBLASTINE,SUNITINIB,KPL1,14.71383322,2,1
21034,VINBLASTINE,SUNITINIB,LNCAP,-19.48486642,2,0
21035,VINBLASTINE,SUNITINIB,LOVO,-0.270805709,2,0
21036,VINBLASTINE,SUNITINIB,MDAMB436,-5.885634529,2,0
21037,VINBLASTINE,SUNITINIB,MSTO,-12.15852725,2,0
21040,VINBLASTINE,SUNITINIB,NCIH23,-18.86316063,2,0
21041,VINBLASTINE,SUNITINIB,NCIH460,-3.919378718,2,0
21042,VINBLASTINE,SUNITINIB,NCIH520,-0.010526166,2,0
21045,VINBLASTINE,SUNITINIB,OVCAR3,-0.843336033,2,0
21046,VINBLASTINE,SUNITINIB,PA1,-9.906028964,2,0
21047,VINBLASTINE,SUNITINIB,RKO,-3.001569304,2,0
21048,VINBLASTINE,SUNITINIB,RPMI7951,-18.02883515,2,0
21049,VINBLASTINE,SUNITINIB,SKMEL30,-10.29952621,2,0
21050,VINBLASTINE,SUNITINIB,SKMES1,-9.699262448,2,0
21052,VINBLASTINE,SUNITINIB,SW620,25.16921451,2,1
21053,VINBLASTINE,SUNITINIB,SW837,-8.047742094,2,0
21054,VINBLASTINE,SUNITINIB,T47D,-18.93567274,2,0
21056,VINBLASTINE,SUNITINIB,UWB1289,-10.87016275,2,0
21059,VINBLASTINE,SUNITINIB,ZR751,-11.21871505,2,0
21060,VINBLASTINE,TEMOZOLOMIDE,A2058,-30.26061865,3,0
21061,VINBLASTINE,TEMOZOLOMIDE,A2780,-56.27267644,3,0
21062,VINBLASTINE,TEMOZOLOMIDE,A375,-48.27094461,3,0
21063,VINBLASTINE,TEMOZOLOMIDE,A427,-35.19215535,3,0
21064,VINBLASTINE,TEMOZOLOMIDE,CAOV3,-114.9141752,3,0
21065,VINBLASTINE,TEMOZOLOMIDE,COLO320DM,-3.786418626,3,0
21066,VINBLASTINE,TEMOZOLOMIDE,DLD1,-21.03669091,3,0
21067,VINBLASTINE,TEMOZOLOMIDE,EFM192B,-51.0342432,3,0
21069,VINBLASTINE,TEMOZOLOMIDE,HCT116,-51.71582004,3,0
21070,VINBLASTINE,TEMOZOLOMIDE,HT144,-39.51605145,3,0
21071,VINBLASTINE,TEMOZOLOMIDE,HT29,-50.04582904,3,0
21072,VINBLASTINE,TEMOZOLOMIDE,KPL1,-19.88835922,3,0
21073,VINBLASTINE,TEMOZOLOMIDE,LNCAP,-59.71002754,3,0
21074,VINBLASTINE,TEMOZOLOMIDE,LOVO,-51.81234071,3,0
21075,VINBLASTINE,TEMOZOLOMIDE,MDAMB436,-29.25713371,3,0
21076,VINBLASTINE,TEMOZOLOMIDE,MSTO,-28.44300092,3,0
21077,VINBLASTINE,TEMOZOLOMIDE,NCIH1650,-44.15303893,3,0
21078,VINBLASTINE,TEMOZOLOMIDE,NCIH2122,-73.23152034,3,0
21079,VINBLASTINE,TEMOZOLOMIDE,NCIH23,-61.87395914,3,0
