,drug1,drug2,cell,score,label,SynClass
11440,VINBLASTINE,TEMOZOLOMIDE,VCAP,-41.05187366,0,0
11441,VINBLASTINE,TEMOZOLOMIDE,ZR751,-109.6136828,0,0
11442,VINBLASTINE,ZOLINZA,A2058,-21.518126,0,0
11443,VINBLASTINE,ZOLINZA,A2780,-14.14086203,0,0
11444,VINBLASTINE,ZOLINZA,A375,-31.31519734,0,0
11445,VINBLASTINE,ZOLINZA,A427,-35.82031695,0,0
11446,VINBLASTINE,ZOLINZA,CAOV3,-37.1587722,0,0
11447,VINBLASTINE,ZOLINZA,HCT116,-13.34366812,0,0
11449,VINBLASTINE,ZOLINZA,KPL1,20.39194354,1,1
11451,VINBLASTINE,ZOLINZA,MDAMB436,-16.02021888,0,0
11452,VINBLASTINE,ZOLINZA,MSTO,75.78454391,1,1
11453,VINBLASTINE,ZOLINZA,NCIH2122,-20.15337746,0,0
11454,VINBLASTINE,ZOLINZA,NCIH23,-38.57213393,0,0
11455,VINBLASTINE,ZOLINZA,NCIH460,-18.94381502,0,0
11459,VINBLASTINE,ZOLINZA,RPMI7951,-11.50761233,0,0
11460,VINBLASTINE,ZOLINZA,SKMEL30,-28.53523545,0,0
11461,VINBLASTINE,ZOLINZA,SKOV3,24.42820826,1,1
11465,VINBLASTINE,ZOLINZA,ZR751,-40.78037564,0,0
11466,VINORELBINE,ABT-888,A2058,-14.72948136,0,0
11467,VINORELBINE,ABT-888,A2780,-13.93949131,0,0
11469,VINORELBINE,ABT-888,A427,-15.82842416,0,0
11470,VINORELBINE,ABT-888,CAOV3,-34.17870763,0,0
11472,VINORELBINE,ABT-888,HCT116,-10.42891778,0,0
11474,VINORELBINE,ABT-888,HT29,-21.08220023,0,0
11475,VINORELBINE,ABT-888,LNCAP,20.79711313,1,1
11477,VINORELBINE,ABT-888,MSTO,53.05526747,1,1
11478,VINORELBINE,ABT-888,NCIH1650,-10.63729132,0,0
11479,VINORELBINE,ABT-888,NCIH2122,-11.45134565,0,0
11480,VINORELBINE,ABT-888,NCIH23,-99.70601119,0,0
11481,VINORELBINE,ABT-888,NCIH520,-10.23345184,0,0
11482,VINORELBINE,ABT-888,OV90,21.73562619,1,1
11484,VINORELBINE,ABT-888,RPMI7951,-11.41582919,0,0
11488,VINORELBINE,ABT-888,SW837,-22.60500538,0,0
11489,VINORELBINE,ABT-888,T47D,-62.14153045,0,0
11491,VINORELBINE,ABT-888,VCAP,-15.99404826,0,0
11492,VINORELBINE,ABT-888,ZR751,-18.10633388,0,0
11493,VINORELBINE,AZD1775,A2058,-15.9386191,0,0
11497,VINORELBINE,AZD1775,CAOV3,-13.69612259,0,0
11499,VINORELBINE,AZD1775,HT29,-19.93858255,0,0
11501,VINORELBINE,AZD1775,NCIH2122,-29.0534773,0,0
11502,VINORELBINE,AZD1775,NCIH23,-19.15332801,0,0
11504,VINORELBINE,AZD1775,OV90,20.38350601,1,1
11506,VINORELBINE,AZD1775,RPMI7951,-12.04218059,0,0
11511,VINORELBINE,AZD1775,SW837,-11.16208807,0,0
11512,VINORELBINE,AZD1775,T47D,-13.60598844,0,0
11514,VINORELBINE,AZD1775,VCAP,-33.10078146,0,0
11515,VINORELBINE,AZD1775,ZR751,-16.44969908,0,0
11516,VINORELBINE,BEZ-235,A375,41.50912604,1,1
11517,VINORELBINE,BEZ-235,CAOV3,-37.17291918,0,0
11518,VINORELBINE,BEZ-235,ES2,28.56098292,1,1
11520,VINORELBINE,BEZ-235,HT144,39.3234412,1,1
11522,VINORELBINE,BEZ-235,KPL1,31.96210272,1,1
11523,VINORELBINE,BEZ-235,LNCAP,68.11021209,1,1
11525,VINORELBINE,BEZ-235,MDAMB436,25.97459654,1,1
11526,VINORELBINE,BEZ-235,MSTO,82.33127458,1,1
11528,VINORELBINE,BEZ-235,NCIH2122,-26.51424638,0,0
11529,VINORELBINE,BEZ-235,NCIH23,-212.4597872,0,0
11530,VINORELBINE,BEZ-235,NCIH460,37.07844145,1,1
11532,VINORELBINE,BEZ-235,OV90,56.16738368,1,1
11534,VINORELBINE,BEZ-235,SKMEL30,32.38480959,1,1
11535,VINORELBINE,BEZ-235,SKMES1,23.10429354,1,1
11538,VINORELBINE,BEZ-235,SW837,23.54663021,1,1
11539,VINORELBINE,BEZ-235,T47D,121.2857062,1,1
11540,VINORELBINE,BEZ-235,UACC62,27.95255894,1,1
11541,VINORELBINE,BEZ-235,VCAP,-23.50668559,0,0
11542,VINORELBINE,BEZ-235,ZR751,34.158294,1,1
11543,VINORELBINE,BORTEZOMIB,A2058,-29.6509664,0,0
11544,VINORELBINE,BORTEZOMIB,A2780,-33.09195683,0,0
11546,VINORELBINE,BORTEZOMIB,A427,-23.932998,0,0
11547,VINORELBINE,BORTEZOMIB,CAOV3,-42.79262801,0,0
11548,VINORELBINE,BORTEZOMIB,ES2,-28.59156521,0,0
11549,VINORELBINE,BORTEZOMIB,HCT116,-23.6526331,0,0
11551,VINORELBINE,BORTEZOMIB,HT29,-42.68826455,0,0
11553,VINORELBINE,BORTEZOMIB,LNCAP,-15.55903704,0,0
11556,VINORELBINE,BORTEZOMIB,MSTO,130.1395174,1,1
11557,VINORELBINE,BORTEZOMIB,NCIH1650,-28.18792891,0,0
11558,VINORELBINE,BORTEZOMIB,NCIH2122,-57.52759998,0,0
11559,VINORELBINE,BORTEZOMIB,NCIH23,-257.759711,0,0
11560,VINORELBINE,BORTEZOMIB,NCIH460,-19.99638989,0,0
11561,VINORELBINE,BORTEZOMIB,NCIH520,-35.36046364,0,0
11562,VINORELBINE,BORTEZOMIB,RKO,-19.38519443,0,0
11563,VINORELBINE,BORTEZOMIB,RPMI7951,-19.90547782,0,0
11565,VINORELBINE,BORTEZOMIB,SKMES1,-24.46352917,0,0
11566,VINORELBINE,BORTEZOMIB,SKOV3,-22.2226484,0,0
11567,VINORELBINE,BORTEZOMIB,SW837,-24.5002518,0,0
11568,VINORELBINE,BORTEZOMIB,T47D,-35.92059286,0,0
11569,VINORELBINE,BORTEZOMIB,UACC62,-25.41493952,0,0
11570,VINORELBINE,BORTEZOMIB,VCAP,-38.01516994,0,0
11571,VINORELBINE,BORTEZOMIB,ZR751,-36.74445526,0,0
11572,VINORELBINE,DASATINIB,A2780,40.08347788,1,1
11573,VINORELBINE,DASATINIB,A375,32.24296154,1,1
11574,VINORELBINE,DASATINIB,A427,39.37162018,1,1
11575,VINORELBINE,DASATINIB,CAOV3,-14.9173314,0,0
11577,VINORELBINE,DASATINIB,HCT116,-23.81764076,0,0
11578,VINORELBINE,DASATINIB,HT144,-35.84801821,0,0
11580,VINORELBINE,DASATINIB,KPL1,21.99230904,1,1
11581,VINORELBINE,DASATINIB,LNCAP,27.9343932,1,1
11582,VINORELBINE,DASATINIB,LOVO,53.84310556,1,1
11584,VINORELBINE,DASATINIB,MSTO,102.4901933,1,1
11585,VINORELBINE,DASATINIB,NCIH1650,47.46346021,1,1
11586,VINORELBINE,DASATINIB,NCIH2122,-50.14297404,0,0
11587,VINORELBINE,DASATINIB,NCIH460,30.91293171,1,1
11588,VINORELBINE,DASATINIB,NCIH520,43.75611313,1,1
11589,VINORELBINE,DASATINIB,OV90,53.73242187,1,1
11591,VINORELBINE,DASATINIB,SKMEL30,-14.38894625,0,0
11593,VINORELBINE,DASATINIB,SKOV3,25.0526887,1,1
11594,VINORELBINE,DASATINIB,SW620,31.29388992,1,1
11595,VINORELBINE,DASATINIB,SW837,20.89142917,1,1
11596,VINORELBINE,DASATINIB,T47D,45.21935482,1,1
11597,VINORELBINE,DASATINIB,UACC62,-15.86528262,0,0
11598,VINORELBINE,DASATINIB,VCAP,-10.3994299,0,0
11599,VINORELBINE,DASATINIB,ZR751,-15.54601539,0,0
11600,VINORELBINE,DINACICLIB,A2058,-16.0429611,0,0
11601,VINORELBINE,DINACICLIB,A2780,-19.1765067,0,0
11602,VINORELBINE,DINACICLIB,A375,-123.0291404,0,0
11604,VINORELBINE,DINACICLIB,CAOV3,-27.19305306,0,0
11606,VINORELBINE,DINACICLIB,HCT116,-25.11713456,0,0
11608,VINORELBINE,DINACICLIB,HT29,-29.92559853,0,0
11611,VINORELBINE,DINACICLIB,MSTO,48.62661809,1,1
11613,VINORELBINE,DINACICLIB,NCIH2122,-22.26362069,0,0
11614,VINORELBINE,DINACICLIB,NCIH23,-16.26098577,0,0
11617,VINORELBINE,DINACICLIB,OV90,30.33318701,1,1
11622,VINORELBINE,DINACICLIB,SKOV3,-15.23066253,0,0
11624,VINORELBINE,DINACICLIB,SW837,-12.76025598,0,0
11625,VINORELBINE,DINACICLIB,T47D,-13.1210252,0,0
11627,VINORELBINE,DINACICLIB,VCAP,-36.73261246,0,0
11628,VINORELBINE,ERLOTINIB,A2058,-13.18998542,0,0
11630,VINORELBINE,ERLOTINIB,A375,52.30453418,1,1
11632,VINORELBINE,ERLOTINIB,CAOV3,-23.50326318,0,0
11633,VINORELBINE,ERLOTINIB,ES2,29.70881742,1,1
11634,VINORELBINE,ERLOTINIB,HT144,23.93883862,1,1
11635,VINORELBINE,ERLOTINIB,HT29,-13.10761589,0,0
11638,VINORELBINE,ERLOTINIB,LOVO,34.26409169,1,1
11640,VINORELBINE,ERLOTINIB,MSTO,28.03624262,1,1
11643,VINORELBINE,ERLOTINIB,NCIH460,34.54849981,1,1
11644,VINORELBINE,ERLOTINIB,OV90,52.54043322,1,1
11646,VINORELBINE,ERLOTINIB,RPMI7951,-11.82033785,0,0
11647,VINORELBINE,ERLOTINIB,SKMEL30,23.04192946,1,1
11648,VINORELBINE,ERLOTINIB,SKMES1,37.35065015,1,1
11649,VINORELBINE,ERLOTINIB,SKOV3,34.85126701,1,1
11650,VINORELBINE,ERLOTINIB,SW837,37.38803088,1,1
11651,VINORELBINE,ERLOTINIB,T47D,-12.29831992,0,0
11652,VINORELBINE,ERLOTINIB,UACC62,33.63713202,1,1
11654,VINORELBINE,ERLOTINIB,ZR751,31.46014941,1,1
11656,VINORELBINE,GELDANAMYCIN,A2780,-21.02989869,0,0
11657,VINORELBINE,GELDANAMYCIN,A375,35.97263906,1,1
11659,VINORELBINE,GELDANAMYCIN,CAOV3,-30.3852445,0,0
11661,VINORELBINE,GELDANAMYCIN,HCT116,-12.53972622,0,0
11662,VINORELBINE,GELDANAMYCIN,HT29,-27.8607575,0,0
11663,VINORELBINE,GELDANAMYCIN,KPL1,-11.34986421,0,0
11664,VINORELBINE,GELDANAMYCIN,LOVO,-15.41936663,0,0
11666,VINORELBINE,GELDANAMYCIN,NCIH1650,-12.12292657,0,0
11667,VINORELBINE,GELDANAMYCIN,NCIH2122,-37.22831577,0,0
11668,VINORELBINE,GELDANAMYCIN,NCIH23,-277.8941379,0,0
11669,VINORELBINE,GELDANAMYCIN,NCIH460,-10.50222311,0,0
11670,VINORELBINE,GELDANAMYCIN,NCIH520,-18.72141057,0,0
11675,VINORELBINE,GELDANAMYCIN,SKOV3,-17.37401835,0,0
11676,VINORELBINE,GELDANAMYCIN,SW620,-13.20939451,0,0
11677,VINORELBINE,GELDANAMYCIN,SW837,-17.55487522,0,0
11678,VINORELBINE,GELDANAMYCIN,T47D,-37.58848261,0,0
11680,VINORELBINE,GELDANAMYCIN,VCAP,-45.238919,0,0
11681,VINORELBINE,GELDANAMYCIN,ZR751,-13.43801841,0,0
11682,VINORELBINE,LAPATINIB,A2058,-16.50783592,0,0
11684,VINORELBINE,LAPATINIB,A375,55.47446162,1,1
11685,VINORELBINE,LAPATINIB,A427,-30.63221224,0,0
11686,VINORELBINE,LAPATINIB,CAOV3,-20.90626385,0,0
11687,VINORELBINE,LAPATINIB,ES2,45.95639602,1,1
11688,VINORELBINE,LAPATINIB,HCT116,-14.41182799,0,0
11690,VINORELBINE,LAPATINIB,HT29,-25.90104775,0,0
11693,VINORELBINE,LAPATINIB,LOVO,44.24021216,1,1
11695,VINORELBINE,LAPATINIB,NCIH2122,-23.24493042,0,0
11696,VINORELBINE,LAPATINIB,NCIH460,42.47381611,1,1
11697,VINORELBINE,LAPATINIB,NCIH520,-12.12266334,0,0
11698,VINORELBINE,LAPATINIB,OV90,36.20680413,1,1
11702,VINORELBINE,LAPATINIB,SKMES1,38.5294507,1,1
11705,VINORELBINE,LAPATINIB,SW837,20.92043564,1,1
11706,VINORELBINE,LAPATINIB,UACC62,-13.51336409,0,0
11707,VINORELBINE,LAPATINIB,VCAP,-18.13521888,0,0
11709,VINORELBINE,MK-2206,A375,44.85448884,1,1
11711,VINORELBINE,MK-2206,CAOV3,-32.08234072,0,0
11712,VINORELBINE,MK-2206,ES2,30.61990596,1,1
11713,VINORELBINE,MK-2206,HT144,24.04190157,1,1
11715,VINORELBINE,MK-2206,KPL1,50.69438552,1,1
11717,VINORELBINE,MK-2206,LOVO,31.50647277,1,1
11718,VINORELBINE,MK-2206,MSTO,58.54239757,1,1
11720,VINORELBINE,MK-2206,NCIH2122,-15.29527655,0,0
11721,VINORELBINE,MK-2206,NCIH460,32.62178141,1,1
11722,VINORELBINE,MK-2206,NCIH520,23.2798268,1,1
11723,VINORELBINE,MK-2206,OV90,52.94671783,1,1
11727,VINORELBINE,MK-2206,SKMES1,31.70298181,1,1
11728,VINORELBINE,MK-2206,SKOV3,24.02655813,1,1
11731,VINORELBINE,MK-2206,VCAP,-23.5722952,0,0
11733,VINORELBINE,MK-4827,A2058,-47.23456054,0,0
11734,VINORELBINE,MK-4827,A2780,-15.68910384,0,0
11735,VINORELBINE,MK-4827,A375,-15.7736201,0,0
11736,VINORELBINE,MK-4827,A427,-20.34321629,0,0
11737,VINORELBINE,MK-4827,CAOV3,-35.8802506,0,0
11738,VINORELBINE,MK-4827,ES2,-11.91309188,0,0
11739,VINORELBINE,MK-4827,HCT116,-27.46891861,0,0
11740,VINORELBINE,MK-4827,HT144,-36.68971871,0,0
11741,VINORELBINE,MK-4827,HT29,-38.68908041,0,0
11742,VINORELBINE,MK-4827,KPL1,-23.04030589,0,0
11748,VINORELBINE,MK-4827,NCIH2122,-13.41470575,0,0
11749,VINORELBINE,MK-4827,NCIH23,-25.97198273,0,0
11750,VINORELBINE,MK-4827,NCIH520,-28.67860789,0,0
11752,VINORELBINE,MK-4827,RKO,-23.05733444,0,0
11753,VINORELBINE,MK-4827,RPMI7951,-19.02440312,0,0
11757,VINORELBINE,MK-4827,SW837,-29.16157401,0,0
11758,VINORELBINE,MK-4827,T47D,-30.51521593,0,0
11759,VINORELBINE,MK-4827,UACC62,-42.39205054,0,0
11760,VINORELBINE,MK-4827,VCAP,-28.56345145,0,0
11761,VINORELBINE,MK-4827,ZR751,-25.75959198,0,0
11762,VINORELBINE,MK-5108,A2058,-37.91217965,0,0
11763,VINORELBINE,MK-5108,A2780,-18.87262033,0,0
11764,VINORELBINE,MK-5108,A375,-15.55207563,0,0
11765,VINORELBINE,MK-5108,A427,-13.83169443,0,0
11766,VINORELBINE,MK-5108,CAOV3,-19.7367165,0,0
11768,VINORELBINE,MK-5108,HCT116,-10.27464795,0,0
11769,VINORELBINE,MK-5108,HT144,-14.14444788,0,0
11775,VINORELBINE,MK-5108,NCIH2122,-27.00710331,0,0
11776,VINORELBINE,MK-5108,NCIH23,-14.3339427,0,0
11777,VINORELBINE,MK-5108,NCIH460,-18.937027,0,0
11778,VINORELBINE,MK-5108,NCIH520,-11.1253861,0,0
11779,VINORELBINE,MK-5108,OV90,24.85009783,1,1
11780,VINORELBINE,MK-5108,RKO,-22.72519608,0,0
11781,VINORELBINE,MK-5108,RPMI7951,-28.13845329,0,0
11787,VINORELBINE,MK-5108,UACC62,-35.9022166,0,0
11788,VINORELBINE,MK-5108,VCAP,-21.4123089,0,0
11793,VINORELBINE,MK-8669,CAOV3,-47.92854183,0,0
11794,VINORELBINE,MK-8669,ES2,21.50841806,1,1
11795,VINORELBINE,MK-8669,HCT116,-24.45436765,0,0
11798,VINORELBINE,MK-8669,KPL1,37.31074359,1,1
11802,VINORELBINE,MK-8669,MSTO,39.19542594,1,1
11803,VINORELBINE,MK-8669,NCIH1650,26.54978821,1,1
11804,VINORELBINE,MK-8669,NCIH2122,-18.47638679,0,0
11807,VINORELBINE,MK-8669,OV90,57.71085461,1,1
11810,VINORELBINE,MK-8669,SKMEL30,29.31986467,1,1
11812,VINORELBINE,MK-8669,SKOV3,59.31285459,1,1
11818,VINORELBINE,MK-8776,A2780,-10.79449255,0,0
11819,VINORELBINE,MK-8776,A375,42.62957748,1,1
11820,VINORELBINE,MK-8776,CAOV3,-16.86694139,0,0
11821,VINORELBINE,MK-8776,ES2,22.28288587,1,1
11823,VINORELBINE,MK-8776,HT29,-13.56510198,0,0
11827,VINORELBINE,MK-8776,NCIH2122,-34.7723178,0,0
11828,VINORELBINE,MK-8776,OV90,33.17631367,1,1
11829,VINORELBINE,MK-8776,RKO,23.14340434,1,1
11830,VINORELBINE,MK-8776,RPMI7951,-15.47640521,0,0
11831,VINORELBINE,MK-8776,SKMEL30,26.47231544,1,1
11832,VINORELBINE,MK-8776,SKMES1,-12.26919238,0,0
11835,VINORELBINE,MK-8776,T47D,-46.02558266,0,0
11836,VINORELBINE,MK-8776,UACC62,-22.13441821,0,0
11837,VINORELBINE,MK-8776,VCAP,-18.61847602,0,0
11838,VINORELBINE,MK-8776,ZR751,-24.33332147,0,0
11839,VINORELBINE,PD325901,A2058,-27.22694143,0,0
11841,VINORELBINE,PD325901,CAOV3,-32.91543819,0,0
11843,VINORELBINE,PD325901,HT144,31.86028838,1,1
11844,VINORELBINE,PD325901,HT29,-21.87293757,0,0
11847,VINORELBINE,PD325901,MSTO,26.29391455,1,1
11848,VINORELBINE,PD325901,NCIH1650,-10.68215805,0,0
11849,VINORELBINE,PD325901,NCIH2122,-32.04655251,0,0
11850,VINORELBINE,PD325901,NCIH23,-177.6700632,0,0
11851,VINORELBINE,PD325901,NCIH520,-21.92731353,0,0
11852,VINORELBINE,PD325901,OV90,36.77178889,1,1
11854,VINORELBINE,PD325901,RPMI7951,-10.77719272,0,0
11855,VINORELBINE,PD325901,SKMES1,-23.29585728,0,0
11858,VINORELBINE,PD325901,T47D,-72.32759015,0,0
11859,VINORELBINE,PD325901,VCAP,-23.63375513,0,0
11860,VINORELBINE,SORAFENIB,A2058,-11.62252891,0,0
11863,VINORELBINE,SORAFENIB,CAOV3,-22.98306964,0,0
11865,VINORELBINE,SORAFENIB,HT29,-15.19965939,0,0
11867,VINORELBINE,SORAFENIB,MDAMB436,-16.43867393,0,0
11868,VINORELBINE,SORAFENIB,MSTO,-12.63770398,0,0
11870,VINORELBINE,SORAFENIB,NCIH2122,-20.42331708,0,0
11875,VINORELBINE,SORAFENIB,RPMI7951,-20.71270282,0,0
11878,VINORELBINE,SORAFENIB,UACC62,-37.32485392,0,0
11879,VINORELBINE,SORAFENIB,VCAP,-21.14018405,0,0
11880,VINORELBINE,SORAFENIB,ZR751,-20.51243426,0,0
11881,VINORELBINE,SUNITINIB,A2058,-13.16174107,0,0
11885,VINORELBINE,SUNITINIB,CAOV3,-15.57139808,0,0
11886,VINORELBINE,SUNITINIB,HT29,-20.32413561,0,0
11890,VINORELBINE,SUNITINIB,NCIH2122,-14.95378332,0,0
11893,VINORELBINE,SUNITINIB,RKO,-11.60615082,0,0
11894,VINORELBINE,SUNITINIB,RPMI7951,-22.45454545,0,0
11897,VINORELBINE,SUNITINIB,T47D,-14.37814881,0,0
11898,VINORELBINE,SUNITINIB,UACC62,-10.71145822,0,0
11899,VINORELBINE,SUNITINIB,VCAP,-16.79739198,0,0
11900,VINORELBINE,SUNITINIB,ZR751,-11.84772549,0,0
11901,VINORELBINE,TEMOZOLOMIDE,A2058,-29.221793,0,0
11903,VINORELBINE,TEMOZOLOMIDE,A375,-87.0690888,0,0
11904,VINORELBINE,TEMOZOLOMIDE,CAOV3,-56.09371921,0,0
11906,VINORELBINE,TEMOZOLOMIDE,HCT116,-35.52399066,0,0
11907,VINORELBINE,TEMOZOLOMIDE,HT144,-26.79147363,0,0
11908,VINORELBINE,TEMOZOLOMIDE,HT29,-25.58921534,0,0
11909,VINORELBINE,TEMOZOLOMIDE,KPL1,-27.61349129,0,0
11912,VINORELBINE,TEMOZOLOMIDE,MSTO,25.9906739,1,1
11913,VINORELBINE,TEMOZOLOMIDE,NCIH1650,-21.27508551,0,0
11914,VINORELBINE,TEMOZOLOMIDE,NCIH2122,-29.83515237,0,0
11916,VINORELBINE,TEMOZOLOMIDE,NCIH460,-22.7366223,0,0
11917,VINORELBINE,TEMOZOLOMIDE,NCIH520,-15.04684188,0,0
11918,VINORELBINE,TEMOZOLOMIDE,OV90,32.66093222,1,1
11919,VINORELBINE,TEMOZOLOMIDE,RKO,-10.81931754,0,0
11920,VINORELBINE,TEMOZOLOMIDE,RPMI7951,-14.43882285,0,0
11923,VINORELBINE,TEMOZOLOMIDE,SKOV3,-13.22595106,0,0
11925,VINORELBINE,TEMOZOLOMIDE,T47D,-26.7374178,0,0
11927,VINORELBINE,TEMOZOLOMIDE,VCAP,-30.95316635,0,0
11928,VINORELBINE,TEMOZOLOMIDE,ZR751,-23.76690881,0,0
11929,VINORELBINE,ZOLINZA,A2058,-40.10431441,0,0
11930,VINORELBINE,ZOLINZA,A2780,-27.52343257,0,0
11931,VINORELBINE,ZOLINZA,A375,-27.31844798,0,0
11932,VINORELBINE,ZOLINZA,A427,-29.45950488,0,0
11933,VINORELBINE,ZOLINZA,CAOV3,-40.83691599,0,0
11934,VINORELBINE,ZOLINZA,HCT116,-25.70139462,0,0
11937,VINORELBINE,ZOLINZA,LNCAP,20.42830047,1,1
11939,VINORELBINE,ZOLINZA,MSTO,73.17899317,1,1
11940,VINORELBINE,ZOLINZA,NCIH2122,-16.9331785,0,0
11941,VINORELBINE,ZOLINZA,NCIH23,-40.53933726,0,0
11942,VINORELBINE,ZOLINZA,NCIH460,-17.89887461,0,0
11943,VINORELBINE,ZOLINZA,OV90,28.52452963,1,1
11944,VINORELBINE,ZOLINZA,RKO,-15.49178939,0,0
11945,VINORELBINE,ZOLINZA,RPMI7951,-12.14337574,0,0
11946,VINORELBINE,ZOLINZA,SKMEL30,-17.32848254,0,0
11947,VINORELBINE,ZOLINZA,SKOV3,22.74174616,1,1
11948,VINORELBINE,ZOLINZA,SW620,-11.39460999,0,0
11951,VINORELBINE,ZOLINZA,UACC62,-13.941095,0,0
11952,VINORELBINE,ZOLINZA,VCAP,-14.693083,0,0
11953,VINORELBINE,ZOLINZA,ZR751,-14.37442145,0,0
11956,ZOLINZA,ABT-888,A427,-58.52327953,0,0
11957,ZOLINZA,ABT-888,CAOV3,20.09472977,1,1
11958,ZOLINZA,ABT-888,LNCAP,49.33693535,1,1
11959,ZOLINZA,ABT-888,MSTO,55.19369824,1,1
11967,ZOLINZA,ABT-888,SKOV3,25.58852392,1,1
11968,ZOLINZA,ABT-888,VCAP,27.32757725,1,1
11970,ZOLINZA,AZD1775,A375,21.04505592,1,1
11971,ZOLINZA,AZD1775,A427,-15.37435912,0,0
11975,ZOLINZA,AZD1775,LNCAP,20.66996411,1,1
11976,ZOLINZA,AZD1775,MSTO,20.86958474,1,1
11984,ZOLINZA,AZD1775,SKMEL30,-12.61182896,0,0
11985,ZOLINZA,AZD1775,SKMES1,25.90049312,1,1
11986,ZOLINZA,AZD1775,SKOV3,26.88561702,1,1
11988,ZOLINZA,AZD1775,T47D,21.03839338,1,1
11991,ZOLINZA,AZD1775,ZR751,-20.67853655,0,0
11992,ZOLINZA,BEZ-235,A2058,22.42827156,1,1
11994,ZOLINZA,BEZ-235,A427,-38.27421098,0,0
11995,ZOLINZA,BEZ-235,CAOV3,42.93750716,1,1
11996,ZOLINZA,BEZ-235,ES2,25.66320195,1,1
11997,ZOLINZA,BEZ-235,HCT116,22.72634472,1,1
11998,ZOLINZA,BEZ-235,HT29,22.63820584,1,1
12000,ZOLINZA,BEZ-235,LNCAP,96.70016552,1,1
12001,ZOLINZA,BEZ-235,LOVO,20.0076554,1,1
12002,ZOLINZA,BEZ-235,MDAMB436,25.20343588,1,1
12003,ZOLINZA,BEZ-235,MSTO,55.52670442,1,1
12004,ZOLINZA,BEZ-235,NCIH2122,25.38214663,1,1
12008,ZOLINZA,BEZ-235,OV90,21.81472384,1,1
12009,ZOLINZA,BEZ-235,RKO,20.00905401,1,1
12011,ZOLINZA,BEZ-235,SKMES1,23.83039343,1,1
12012,ZOLINZA,BEZ-235,SKOV3,21.09282755,1,1
12014,ZOLINZA,BEZ-235,SW837,24.76549285,1,1
12015,ZOLINZA,BEZ-235,T47D,109.7250532,1,1
12016,ZOLINZA,BEZ-235,VCAP,28.68297391,1,1
12017,ZOLINZA,BORTEZOMIB,A2780,-20.8774682,0,0
12018,ZOLINZA,BORTEZOMIB,A427,-46.20067419,0,0
12019,ZOLINZA,BORTEZOMIB,CAOV3,-16.1556018,0,0
12022,ZOLINZA,BORTEZOMIB,LNCAP,25.5158072,1,1
12024,ZOLINZA,BORTEZOMIB,MSTO,74.16789711,1,1
12025,ZOLINZA,BORTEZOMIB,NCIH1650,-14.9686878,0,0
12026,ZOLINZA,BORTEZOMIB,NCIH23,-19.28257639,0,0
12028,ZOLINZA,BORTEZOMIB,NCIH520,-18.64505918,0,0
12032,ZOLINZA,BORTEZOMIB,SKOV3,30.8835092,1,1
12037,ZOLINZA,DASATINIB,A2058,48.60433162,1,1
12038,ZOLINZA,DASATINIB,A2780,21.54568139,1,1
12039,ZOLINZA,DASATINIB,A375,-11.30830162,0,0
12042,ZOLINZA,DASATINIB,ES2,20.54787611,1,1
12043,ZOLINZA,DASATINIB,HT144,33.79447822,1,1
12044,ZOLINZA,DASATINIB,KPL1,20.38918996,1,1
12045,ZOLINZA,DASATINIB,LNCAP,43.65732804,1,1
12047,ZOLINZA,DASATINIB,MSTO,103.9661222,1,1
12048,ZOLINZA,DASATINIB,NCIH1650,30.89131084,1,1
12049,ZOLINZA,DASATINIB,NCIH2122,-40.21973146,0,0
12056,ZOLINZA,DASATINIB,SW837,30.50129889,1,1
12058,ZOLINZA,DASATINIB,UACC62,21.55958887,1,1
12059,ZOLINZA,DASATINIB,VCAP,24.08899164,1,1
12060,ZOLINZA,DINACICLIB,A2058,-41.29260527,0,0
12061,ZOLINZA,DINACICLIB,A2780,-15.48486861,0,0
12062,ZOLINZA,DINACICLIB,A375,-30.03761176,0,0
12063,ZOLINZA,DINACICLIB,A427,-26.08596699,0,0
12064,ZOLINZA,DINACICLIB,CAOV3,-19.56075806,0,0
12065,ZOLINZA,DINACICLIB,ES2,-23.69202945,0,0
12066,ZOLINZA,DINACICLIB,HCT116,-42.05044227,0,0
12067,ZOLINZA,DINACICLIB,HT144,-21.20289089,0,0
12068,ZOLINZA,DINACICLIB,HT29,-21.7445099,0,0
12069,ZOLINZA,DINACICLIB,KPL1,-20.57409878,0,0
12071,ZOLINZA,DINACICLIB,LOVO,-25.94683162,0,0
12072,ZOLINZA,DINACICLIB,MDAMB436,-10.68634975,0,0
12073,ZOLINZA,DINACICLIB,NCIH1650,-28.82098265,0,0
12074,ZOLINZA,DINACICLIB,NCIH2122,-16.3635549,0,0
12075,ZOLINZA,DINACICLIB,NCIH23,-34.89534561,0,0
12076,ZOLINZA,DINACICLIB,NCIH460,-18.78959083,0,0
12077,ZOLINZA,DINACICLIB,NCIH520,-28.05693916,0,0
12078,ZOLINZA,DINACICLIB,OV90,-38.79285362,0,0
12079,ZOLINZA,DINACICLIB,RPMI7951,-15.94181129,0,0
12080,ZOLINZA,DINACICLIB,SKMEL30,-16.32880177,0,0
12081,ZOLINZA,DINACICLIB,SKMES1,-10.22208938,0,0
12082,ZOLINZA,DINACICLIB,SKOV3,-28.47376925,0,0
12083,ZOLINZA,DINACICLIB,SW620,-39.95066263,0,0
12084,ZOLINZA,DINACICLIB,SW837,-22.22398006,0,0
