,drug1,drug2,cell,synergy,fold,SynClass
20954,VINBLASTINE,PD325901,HT29,-25.20453316,4,0
20955,VINBLASTINE,PD325901,KPL1,20.09543514,4,1
20961,VINBLASTINE,PD325901,NCIH2122,-30.45103376,4,0
20969,VINBLASTINE,PD325901,RKO,29.23276387,4,1
20972,VINBLASTINE,PD325901,SKMES1,-13.0645656,4,0
20974,VINBLASTINE,PD325901,SW620,21.10617037,4,1
20976,VINBLASTINE,PD325901,T47D,28.22259945,4,1
20978,VINBLASTINE,PD325901,UWB1289,22.3797001,4,1
20981,VINBLASTINE,PD325901,ZR751,-19.26690345,4,0
20982,VINBLASTINE,SORAFENIB,A2058,25.4344919,1,1
20988,VINBLASTINE,SORAFENIB,DLD1,20.98381052,1,1
20989,VINBLASTINE,SORAFENIB,EFM192B,20.63455115,1,1
20990,VINBLASTINE,SORAFENIB,ES2,34.59434216,1,1
20991,VINBLASTINE,SORAFENIB,HCT116,22.70004511,1,1
20998,VINBLASTINE,SORAFENIB,MSTO,-12.61543566,1,0
21008,VINBLASTINE,SORAFENIB,RKO,29.17794342,1,1
21012,VINBLASTINE,SORAFENIB,SKOV3,25.08227257,1,1
21013,VINBLASTINE,SORAFENIB,SW620,35.17248524,1,1
21019,VINBLASTINE,SORAFENIB,VCAP,39.73514779,1,1
21032,VINBLASTINE,SUNITINIB,HT29,-11.52411698,2,0
21034,VINBLASTINE,SUNITINIB,LNCAP,-19.48486642,2,0
21037,VINBLASTINE,SUNITINIB,MSTO,-12.15852725,2,0
21040,VINBLASTINE,SUNITINIB,NCIH23,-18.86316063,2,0
21048,VINBLASTINE,SUNITINIB,RPMI7951,-18.02883515,2,0
21049,VINBLASTINE,SUNITINIB,SKMEL30,-10.29952621,2,0
21052,VINBLASTINE,SUNITINIB,SW620,25.16921451,2,1
21054,VINBLASTINE,SUNITINIB,T47D,-18.93567274,2,0
21056,VINBLASTINE,SUNITINIB,UWB1289,-10.87016275,2,0
21059,VINBLASTINE,SUNITINIB,ZR751,-11.21871505,2,0
21060,VINBLASTINE,TEMOZOLOMIDE,A2058,-30.26061865,3,0
21061,VINBLASTINE,TEMOZOLOMIDE,A2780,-56.27267644,3,0
21062,VINBLASTINE,TEMOZOLOMIDE,A375,-48.27094461,3,0
21063,VINBLASTINE,TEMOZOLOMIDE,A427,-35.19215535,3,0
21064,VINBLASTINE,TEMOZOLOMIDE,CAOV3,-114.9141752,3,0
21066,VINBLASTINE,TEMOZOLOMIDE,DLD1,-21.03669091,3,0
21067,VINBLASTINE,TEMOZOLOMIDE,EFM192B,-51.0342432,3,0
21069,VINBLASTINE,TEMOZOLOMIDE,HCT116,-51.71582004,3,0
21070,VINBLASTINE,TEMOZOLOMIDE,HT144,-39.51605145,3,0
21071,VINBLASTINE,TEMOZOLOMIDE,HT29,-50.04582904,3,0
21072,VINBLASTINE,TEMOZOLOMIDE,KPL1,-19.88835922,3,0
21073,VINBLASTINE,TEMOZOLOMIDE,LNCAP,-59.71002754,3,0
21074,VINBLASTINE,TEMOZOLOMIDE,LOVO,-51.81234071,3,0
21075,VINBLASTINE,TEMOZOLOMIDE,MDAMB436,-29.25713371,3,0
21076,VINBLASTINE,TEMOZOLOMIDE,MSTO,-28.44300092,3,0
21077,VINBLASTINE,TEMOZOLOMIDE,NCIH1650,-44.15303893,3,0
21078,VINBLASTINE,TEMOZOLOMIDE,NCIH2122,-73.23152034,3,0
21079,VINBLASTINE,TEMOZOLOMIDE,NCIH23,-61.87395914,3,0
21080,VINBLASTINE,TEMOZOLOMIDE,NCIH460,-28.13013035,3,0
21081,VINBLASTINE,TEMOZOLOMIDE,NCIH520,-49.44226194,3,0
21082,VINBLASTINE,TEMOZOLOMIDE,OCUBM,-24.44043136,3,0
21083,VINBLASTINE,TEMOZOLOMIDE,OV90,-28.97810547,3,0
21084,VINBLASTINE,TEMOZOLOMIDE,OVCAR3,-67.02603111,3,0
21085,VINBLASTINE,TEMOZOLOMIDE,PA1,-68.56850736,3,0
21086,VINBLASTINE,TEMOZOLOMIDE,RKO,-24.27092453,3,0
21087,VINBLASTINE,TEMOZOLOMIDE,RPMI7951,-52.57228832,3,0
21088,VINBLASTINE,TEMOZOLOMIDE,SKMEL30,-26.15567032,3,0
21089,VINBLASTINE,TEMOZOLOMIDE,SKMES1,-34.01315952,3,0
21090,VINBLASTINE,TEMOZOLOMIDE,SKOV3,-52.46322561,3,0
21092,VINBLASTINE,TEMOZOLOMIDE,SW837,-33.04587576,3,0
21093,VINBLASTINE,TEMOZOLOMIDE,T47D,-134.8040987,3,0
21094,VINBLASTINE,TEMOZOLOMIDE,UACC62,-23.07310332,3,0
21095,VINBLASTINE,TEMOZOLOMIDE,UWB1289,-15.13350202,3,0
21097,VINBLASTINE,TEMOZOLOMIDE,VCAP,-41.05187366,3,0
21098,VINBLASTINE,TEMOZOLOMIDE,ZR751,-109.6136828,3,0
21099,VINBLASTINE,ZOLINZA,A2058,-21.518126,1,0
21100,VINBLASTINE,ZOLINZA,A2780,-14.14086203,1,0
21101,VINBLASTINE,ZOLINZA,A375,-31.31519734,1,0
21102,VINBLASTINE,ZOLINZA,A427,-35.82031695,1,0
21103,VINBLASTINE,ZOLINZA,CAOV3,-37.1587722,1,0
21108,VINBLASTINE,ZOLINZA,HCT116,-13.34366812,1,0
21111,VINBLASTINE,ZOLINZA,KPL1,20.39194354,1,1
21114,VINBLASTINE,ZOLINZA,MDAMB436,-16.02021888,1,0
21115,VINBLASTINE,ZOLINZA,MSTO,75.78454391,1,1
21117,VINBLASTINE,ZOLINZA,NCIH2122,-20.15337746,1,0
21118,VINBLASTINE,ZOLINZA,NCIH23,-38.57213393,1,0
21119,VINBLASTINE,ZOLINZA,NCIH460,-18.94381502,1,0
21121,VINBLASTINE,ZOLINZA,OCUBM,-17.94639139,1,0
21123,VINBLASTINE,ZOLINZA,OVCAR3,-17.1502665,1,0
21124,VINBLASTINE,ZOLINZA,PA1,-16.15366415,1,0
21126,VINBLASTINE,ZOLINZA,RPMI7951,-11.50761233,1,0
21127,VINBLASTINE,ZOLINZA,SKMEL30,-28.53523545,1,0
21129,VINBLASTINE,ZOLINZA,SKOV3,24.42820826,1,1
21134,VINBLASTINE,ZOLINZA,UWB1289,-24.6926209,1,0
21137,VINBLASTINE,ZOLINZA,ZR751,-40.78037564,1,0
21138,VINORELBINE,ABT-888,A2058,-14.72948136,3,0
21139,VINORELBINE,ABT-888,A2780,-13.93949131,3,0
21141,VINORELBINE,ABT-888,A427,-15.82842416,3,0
21142,VINORELBINE,ABT-888,CAOV3,-34.17870763,3,0
21147,VINORELBINE,ABT-888,HCT116,-10.42891778,3,0
21149,VINORELBINE,ABT-888,HT29,-21.08220023,3,0
21151,VINORELBINE,ABT-888,LNCAP,20.79711313,3,1
21154,VINORELBINE,ABT-888,MSTO,53.05526747,3,1
21155,VINORELBINE,ABT-888,NCIH1650,-10.63729132,3,0
21156,VINORELBINE,ABT-888,NCIH2122,-11.45134565,3,0
21157,VINORELBINE,ABT-888,NCIH23,-99.70601119,3,0
21159,VINORELBINE,ABT-888,NCIH520,-10.23345184,3,0
21161,VINORELBINE,ABT-888,OV90,21.73562619,3,1
21162,VINORELBINE,ABT-888,OVCAR3,-15.27165062,3,0
21165,VINORELBINE,ABT-888,RPMI7951,-11.41582919,3,0
21170,VINORELBINE,ABT-888,SW837,-22.60500538,3,0
21171,VINORELBINE,ABT-888,T47D,-62.14153045,3,0
21173,VINORELBINE,ABT-888,UWB1289,26.13308441,3,1
21174,VINORELBINE,ABT-888,UWB1289BRCA1,-17.41623304,3,0
21175,VINORELBINE,ABT-888,VCAP,-15.99404826,3,0
21176,VINORELBINE,ABT-888,ZR751,-18.10633388,3,0
21177,VINORELBINE,AZD1775,A2058,-15.9386191,4,0
21181,VINORELBINE,AZD1775,CAOV3,-13.69612259,4,0
21188,VINORELBINE,AZD1775,HT29,-19.93858255,4,0
21195,VINORELBINE,AZD1775,NCIH2122,-29.0534773,4,0
21196,VINORELBINE,AZD1775,NCIH23,-19.15332801,4,0
21199,VINORELBINE,AZD1775,OCUBM,-17.0999843,4,0
21200,VINORELBINE,AZD1775,OV90,20.38350601,4,1
21201,VINORELBINE,AZD1775,OVCAR3,-13.21570338,4,0
21204,VINORELBINE,AZD1775,RPMI7951,-12.04218059,4,0
21209,VINORELBINE,AZD1775,SW837,-11.16208807,4,0
21210,VINORELBINE,AZD1775,T47D,-13.60598844,4,0
21212,VINORELBINE,AZD1775,UWB1289,72.69809685,4,1
21214,VINORELBINE,AZD1775,VCAP,-33.10078146,4,0
21215,VINORELBINE,AZD1775,ZR751,-16.44969908,4,0
21218,VINORELBINE,BEZ-235,A375,41.50912604,4,1
21220,VINORELBINE,BEZ-235,CAOV3,-37.17291918,4,0
21221,VINORELBINE,BEZ-235,COLO320DM,27.89717389,4,1
21222,VINORELBINE,BEZ-235,DLD1,20.99478926,4,1
21224,VINORELBINE,BEZ-235,ES2,28.56098292,4,1
21226,VINORELBINE,BEZ-235,HT144,39.3234412,4,1
21228,VINORELBINE,BEZ-235,KPL1,31.96210272,4,1
21229,VINORELBINE,BEZ-235,LNCAP,68.11021209,4,1
21231,VINORELBINE,BEZ-235,MDAMB436,25.97459654,4,1
21232,VINORELBINE,BEZ-235,MSTO,82.33127458,4,1
21234,VINORELBINE,BEZ-235,NCIH2122,-26.51424638,4,0
21235,VINORELBINE,BEZ-235,NCIH23,-212.4597872,4,0
21236,VINORELBINE,BEZ-235,NCIH460,37.07844145,4,1
21238,VINORELBINE,BEZ-235,OCUBM,-13.62368783,4,0
21239,VINORELBINE,BEZ-235,OV90,56.16738368,4,1
21240,VINORELBINE,BEZ-235,OVCAR3,-27.050723,4,0
21244,VINORELBINE,BEZ-235,SKMEL30,32.38480959,4,1
21245,VINORELBINE,BEZ-235,SKMES1,23.10429354,4,1
21248,VINORELBINE,BEZ-235,SW837,23.54663021,4,1
21249,VINORELBINE,BEZ-235,T47D,121.2857062,4,1
21250,VINORELBINE,BEZ-235,UACC62,27.95255894,4,1
21253,VINORELBINE,BEZ-235,VCAP,-23.50668559,4,0
21254,VINORELBINE,BEZ-235,ZR751,34.158294,4,1
21255,VINORELBINE,BORTEZOMIB,A2058,-29.6509664,3,0
21256,VINORELBINE,BORTEZOMIB,A2780,-33.09195683,3,0
21258,VINORELBINE,BORTEZOMIB,A427,-23.932998,3,0
21259,VINORELBINE,BORTEZOMIB,CAOV3,-42.79262801,3,0
21260,VINORELBINE,BORTEZOMIB,COLO320DM,-15.38314394,3,0
21262,VINORELBINE,BORTEZOMIB,EFM192B,-50.8313661,3,0
21263,VINORELBINE,BORTEZOMIB,ES2,-28.59156521,3,0
21264,VINORELBINE,BORTEZOMIB,HCT116,-23.6526331,3,0
21266,VINORELBINE,BORTEZOMIB,HT29,-42.68826455,3,0
21268,VINORELBINE,BORTEZOMIB,LNCAP,-15.55903704,3,0
21271,VINORELBINE,BORTEZOMIB,MSTO,130.1395174,3,1
21272,VINORELBINE,BORTEZOMIB,NCIH1650,-28.18792891,3,0
21273,VINORELBINE,BORTEZOMIB,NCIH2122,-57.52759998,3,0
21274,VINORELBINE,BORTEZOMIB,NCIH23,-257.759711,3,0
21275,VINORELBINE,BORTEZOMIB,NCIH460,-19.99638989,3,0
21276,VINORELBINE,BORTEZOMIB,NCIH520,-35.36046364,3,0
21277,VINORELBINE,BORTEZOMIB,OCUBM,-34.37750382,3,0
21279,VINORELBINE,BORTEZOMIB,OVCAR3,-43.40354984,3,0
21280,VINORELBINE,BORTEZOMIB,PA1,-37.72201491,3,0
21281,VINORELBINE,BORTEZOMIB,RKO,-19.38519443,3,0
21282,VINORELBINE,BORTEZOMIB,RPMI7951,-19.90547782,3,0
21284,VINORELBINE,BORTEZOMIB,SKMES1,-24.46352917,3,0
21285,VINORELBINE,BORTEZOMIB,SKOV3,-22.2226484,3,0
21287,VINORELBINE,BORTEZOMIB,SW837,-24.5002518,3,0
21288,VINORELBINE,BORTEZOMIB,T47D,-35.92059286,3,0
21289,VINORELBINE,BORTEZOMIB,UACC62,-25.41493952,3,0
21291,VINORELBINE,BORTEZOMIB,UWB1289BRCA1,-13.60803223,3,0
21292,VINORELBINE,BORTEZOMIB,VCAP,-38.01516994,3,0
21293,VINORELBINE,BORTEZOMIB,ZR751,-36.74445526,3,0
21295,VINORELBINE,DASATINIB,A2780,40.08347788,2,1
21296,VINORELBINE,DASATINIB,A375,32.24296154,2,1
21297,VINORELBINE,DASATINIB,A427,39.37162018,2,1
21298,VINORELBINE,DASATINIB,CAOV3,-14.9173314,2,0
21303,VINORELBINE,DASATINIB,HCT116,-23.81764076,2,0
21304,VINORELBINE,DASATINIB,HT144,-35.84801821,2,0
21306,VINORELBINE,DASATINIB,KPL1,21.99230904,2,1
21307,VINORELBINE,DASATINIB,LNCAP,27.9343932,2,1
21308,VINORELBINE,DASATINIB,LOVO,53.84310556,2,1
21310,VINORELBINE,DASATINIB,MSTO,102.4901933,2,1
21311,VINORELBINE,DASATINIB,NCIH1650,47.46346021,2,1
21312,VINORELBINE,DASATINIB,NCIH2122,-50.14297404,2,0
21314,VINORELBINE,DASATINIB,NCIH460,30.91293171,2,1
21315,VINORELBINE,DASATINIB,NCIH520,43.75611313,2,1
21316,VINORELBINE,DASATINIB,OCUBM,-26.23073633,2,0
21317,VINORELBINE,DASATINIB,OV90,53.73242187,2,1
21318,VINORELBINE,DASATINIB,OVCAR3,20.78090001,2,1
21322,VINORELBINE,DASATINIB,SKMEL30,-14.38894625,2,0
21324,VINORELBINE,DASATINIB,SKOV3,25.0526887,2,1
21325,VINORELBINE,DASATINIB,SW620,31.29388992,2,1
21326,VINORELBINE,DASATINIB,SW837,20.89142917,2,1
21327,VINORELBINE,DASATINIB,T47D,45.21935482,2,1
21328,VINORELBINE,DASATINIB,UACC62,-15.86528262,2,0
21331,VINORELBINE,DASATINIB,VCAP,-10.3994299,2,0
21332,VINORELBINE,DASATINIB,ZR751,-15.54601539,2,0
21333,VINORELBINE,DINACICLIB,A2058,-16.0429611,2,0
21334,VINORELBINE,DINACICLIB,A2780,-19.1765067,2,0
21335,VINORELBINE,DINACICLIB,A375,-123.0291404,2,0
21337,VINORELBINE,DINACICLIB,CAOV3,-27.19305306,2,0
21340,VINORELBINE,DINACICLIB,EFM192B,-13.58838126,2,0
21342,VINORELBINE,DINACICLIB,HCT116,-25.11713456,2,0
21344,VINORELBINE,DINACICLIB,HT29,-29.92559853,2,0
21349,VINORELBINE,DINACICLIB,MSTO,48.62661809,2,1
21351,VINORELBINE,DINACICLIB,NCIH2122,-22.26362069,2,0
21352,VINORELBINE,DINACICLIB,NCIH23,-16.26098577,2,0
21355,VINORELBINE,DINACICLIB,OCUBM,-25.02748106,2,0
21356,VINORELBINE,DINACICLIB,OV90,30.33318701,2,1
21357,VINORELBINE,DINACICLIB,OVCAR3,-17.91964113,2,0
21358,VINORELBINE,DINACICLIB,PA1,-24.07607823,2,0
21363,VINORELBINE,DINACICLIB,SKOV3,-15.23066253,2,0
21365,VINORELBINE,DINACICLIB,SW837,-12.76025598,2,0
21366,VINORELBINE,DINACICLIB,T47D,-13.1210252,2,0
21370,VINORELBINE,DINACICLIB,VCAP,-36.73261246,2,0
21372,VINORELBINE,ERLOTINIB,A2058,-13.18998542,1,0
21374,VINORELBINE,ERLOTINIB,A375,52.30453418,1,1
21376,VINORELBINE,ERLOTINIB,CAOV3,-23.50326318,1,0
21377,VINORELBINE,ERLOTINIB,COLO320DM,32.50117558,1,1
21378,VINORELBINE,ERLOTINIB,DLD1,42.25150563,1,1
21380,VINORELBINE,ERLOTINIB,ES2,29.70881742,1,1
21382,VINORELBINE,ERLOTINIB,HT144,23.93883862,1,1
21383,VINORELBINE,ERLOTINIB,HT29,-13.10761589,1,0
21386,VINORELBINE,ERLOTINIB,LOVO,34.26409169,1,1
21388,VINORELBINE,ERLOTINIB,MSTO,28.03624262,1,1
21392,VINORELBINE,ERLOTINIB,NCIH460,34.54849981,1,1
21395,VINORELBINE,ERLOTINIB,OV90,52.54043322,1,1
21396,VINORELBINE,ERLOTINIB,OVCAR3,-18.85665187,1,0
21397,VINORELBINE,ERLOTINIB,PA1,-21.07828117,1,0
21399,VINORELBINE,ERLOTINIB,RPMI7951,-11.82033785,1,0
21400,VINORELBINE,ERLOTINIB,SKMEL30,23.04192946,1,1
21401,VINORELBINE,ERLOTINIB,SKMES1,37.35065015,1,1
21402,VINORELBINE,ERLOTINIB,SKOV3,34.85126701,1,1
21404,VINORELBINE,ERLOTINIB,SW837,37.38803088,1,1
21405,VINORELBINE,ERLOTINIB,T47D,-12.29831992,1,0
21406,VINORELBINE,ERLOTINIB,UACC62,33.63713202,1,1
21408,VINORELBINE,ERLOTINIB,UWB1289BRCA1,21.33359857,1,1
21410,VINORELBINE,ERLOTINIB,ZR751,31.46014941,1,1
21412,VINORELBINE,GELDANAMYCIN,A2780,-21.02989869,2,0
21413,VINORELBINE,GELDANAMYCIN,A375,35.97263906,2,1
21415,VINORELBINE,GELDANAMYCIN,CAOV3,-30.3852445,2,0
21417,VINORELBINE,GELDANAMYCIN,DLD1,-21.19016355,2,0
21418,VINORELBINE,GELDANAMYCIN,EFM192B,-64.43327092,2,0
21420,VINORELBINE,GELDANAMYCIN,HCT116,-12.53972622,2,0
21422,VINORELBINE,GELDANAMYCIN,HT29,-27.8607575,2,0
21423,VINORELBINE,GELDANAMYCIN,KPL1,-11.34986421,2,0
21425,VINORELBINE,GELDANAMYCIN,LOVO,-15.41936663,2,0
21428,VINORELBINE,GELDANAMYCIN,NCIH1650,-12.12292657,2,0
21429,VINORELBINE,GELDANAMYCIN,NCIH2122,-37.22831577,2,0
21430,VINORELBINE,GELDANAMYCIN,NCIH23,-277.8941379,2,0
21431,VINORELBINE,GELDANAMYCIN,NCIH460,-10.50222311,2,0
21432,VINORELBINE,GELDANAMYCIN,NCIH520,-18.72141057,2,0
21433,VINORELBINE,GELDANAMYCIN,OCUBM,-44.61778959,2,0
21435,VINORELBINE,GELDANAMYCIN,OVCAR3,-39.94594297,2,0
21436,VINORELBINE,GELDANAMYCIN,PA1,-14.67876125,2,0
21441,VINORELBINE,GELDANAMYCIN,SKOV3,-17.37401835,2,0
21442,VINORELBINE,GELDANAMYCIN,SW620,-13.20939451,2,0
21443,VINORELBINE,GELDANAMYCIN,SW837,-17.55487522,2,0
21444,VINORELBINE,GELDANAMYCIN,T47D,-37.58848261,2,0
21446,VINORELBINE,GELDANAMYCIN,UWB1289,28.57218296,2,1
21447,VINORELBINE,GELDANAMYCIN,UWB1289BRCA1,-28.59740184,2,0
21448,VINORELBINE,GELDANAMYCIN,VCAP,-45.238919,2,0
21449,VINORELBINE,GELDANAMYCIN,ZR751,-13.43801841,2,0
21450,VINORELBINE,LAPATINIB,A2058,-16.50783592,1,0
21452,VINORELBINE,LAPATINIB,A375,55.47446162,1,1
21453,VINORELBINE,LAPATINIB,A427,-30.63221224,1,0
21454,VINORELBINE,LAPATINIB,CAOV3,-20.90626385,1,0
21455,VINORELBINE,LAPATINIB,COLO320DM,39.8229648,1,1
21456,VINORELBINE,LAPATINIB,DLD1,38.46555703,1,1
21458,VINORELBINE,LAPATINIB,ES2,45.95639602,1,1
21459,VINORELBINE,LAPATINIB,HCT116,-14.41182799,1,0
21461,VINORELBINE,LAPATINIB,HT29,-25.90104775,1,0
21464,VINORELBINE,LAPATINIB,LOVO,44.24021216,1,1
21468,VINORELBINE,LAPATINIB,NCIH2122,-23.24493042,1,0
21470,VINORELBINE,LAPATINIB,NCIH460,42.47381611,1,1
21471,VINORELBINE,LAPATINIB,NCIH520,-12.12266334,1,0
21473,VINORELBINE,LAPATINIB,OV90,36.20680413,1,1
21474,VINORELBINE,LAPATINIB,OVCAR3,-11.94835355,1,0
21475,VINORELBINE,LAPATINIB,PA1,-13.97842128,1,0
21479,VINORELBINE,LAPATINIB,SKMES1,38.5294507,1,1
21482,VINORELBINE,LAPATINIB,SW837,20.92043564,1,1
21484,VINORELBINE,LAPATINIB,UACC62,-13.51336409,1,0
21487,VINORELBINE,LAPATINIB,VCAP,-18.13521888,1,0
21491,VINORELBINE,MK-2206,A375,44.85448884,0,1
21493,VINORELBINE,MK-2206,CAOV3,-32.08234072,0,0
21495,VINORELBINE,MK-2206,DLD1,25.15734894,0,1
21497,VINORELBINE,MK-2206,ES2,30.61990596,0,1
21499,VINORELBINE,MK-2206,HT144,24.04190157,0,1
21501,VINORELBINE,MK-2206,KPL1,50.69438552,0,1
21503,VINORELBINE,MK-2206,LOVO,31.50647277,0,1
21505,VINORELBINE,MK-2206,MSTO,58.54239757,0,1
21507,VINORELBINE,MK-2206,NCIH2122,-15.29527655,0,0
21509,VINORELBINE,MK-2206,NCIH460,32.62178141,0,1
21510,VINORELBINE,MK-2206,NCIH520,23.2798268,0,1
21511,VINORELBINE,MK-2206,OCUBM,-15.78100742,0,0
21512,VINORELBINE,MK-2206,OV90,52.94671783,0,1
21513,VINORELBINE,MK-2206,OVCAR3,-16.12845222,0,0
21518,VINORELBINE,MK-2206,SKMES1,31.70298181,0,1
21519,VINORELBINE,MK-2206,SKOV3,24.02655813,0,1
21526,VINORELBINE,MK-2206,VCAP,-23.5722952,0,0
21528,VINORELBINE,MK-4827,A2058,-47.23456054,4,0
21529,VINORELBINE,MK-4827,A2780,-15.68910384,4,0
21530,VINORELBINE,MK-4827,A375,-15.7736201,4,0
21531,VINORELBINE,MK-4827,A427,-20.34321629,4,0
21532,VINORELBINE,MK-4827,CAOV3,-35.8802506,4,0
21536,VINORELBINE,MK-4827,ES2,-11.91309188,4,0
21537,VINORELBINE,MK-4827,HCT116,-27.46891861,4,0
21538,VINORELBINE,MK-4827,HT144,-36.68971871,4,0
21539,VINORELBINE,MK-4827,HT29,-38.68908041,4,0
21540,VINORELBINE,MK-4827,KPL1,-23.04030589,4,0
21546,VINORELBINE,MK-4827,NCIH2122,-13.41470575,4,0
21547,VINORELBINE,MK-4827,NCIH23,-25.97198273,4,0
21549,VINORELBINE,MK-4827,NCIH520,-28.67860789,4,0
21550,VINORELBINE,MK-4827,OCUBM,-27.41984272,4,0
21552,VINORELBINE,MK-4827,OVCAR3,-42.85939409,4,0
21553,VINORELBINE,MK-4827,PA1,-29.82980537,4,0
21554,VINORELBINE,MK-4827,RKO,-23.05733444,4,0
21555,VINORELBINE,MK-4827,RPMI7951,-19.02440312,4,0
21560,VINORELBINE,MK-4827,SW837,-29.16157401,4,0
21561,VINORELBINE,MK-4827,T47D,-30.51521593,4,0
21562,VINORELBINE,MK-4827,UACC62,-42.39205054,4,0
21563,VINORELBINE,MK-4827,UWB1289,-22.22443353,4,0
21564,VINORELBINE,MK-4827,UWB1289BRCA1,-20.75762787,4,0
21565,VINORELBINE,MK-4827,VCAP,-28.56345145,4,0
21566,VINORELBINE,MK-4827,ZR751,-25.75959198,4,0
21567,VINORELBINE,MK-5108,A2058,-37.91217965,3,0
21568,VINORELBINE,MK-5108,A2780,-18.87262033,3,0
21569,VINORELBINE,MK-5108,A375,-15.55207563,3,0
21570,VINORELBINE,MK-5108,A427,-13.83169443,3,0
21571,VINORELBINE,MK-5108,CAOV3,-19.7367165,3,0
21574,VINORELBINE,MK-5108,EFM192B,-13.65031169,3,0
21576,VINORELBINE,MK-5108,HCT116,-10.27464795,3,0
21577,VINORELBINE,MK-5108,HT144,-14.14444788,3,0
21585,VINORELBINE,MK-5108,NCIH2122,-27.00710331,3,0
21586,VINORELBINE,MK-5108,NCIH23,-14.3339427,3,0
21587,VINORELBINE,MK-5108,NCIH460,-18.937027,3,0
21588,VINORELBINE,MK-5108,NCIH520,-11.1253861,3,0
21589,VINORELBINE,MK-5108,OCUBM,-13.925041,3,0
21590,VINORELBINE,MK-5108,OV90,24.85009783,3,1
21591,VINORELBINE,MK-5108,OVCAR3,-41.74974743,3,0
21592,VINORELBINE,MK-5108,PA1,-28.44807996,3,0
21593,VINORELBINE,MK-5108,RKO,-22.72519608,3,0
21594,VINORELBINE,MK-5108,RPMI7951,-28.13845329,3,0
21601,VINORELBINE,MK-5108,UACC62,-35.9022166,3,0
21602,VINORELBINE,MK-5108,UWB1289,-11.47931561,3,0
21603,VINORELBINE,MK-5108,UWB1289BRCA1,-20.30735359,3,0
21604,VINORELBINE,MK-5108,VCAP,-21.4123089,3,0
21610,VINORELBINE,MK-8669,CAOV3,-47.92854183,3,0
21614,VINORELBINE,MK-8669,ES2,21.50841806,3,1
21615,VINORELBINE,MK-8669,HCT116,-24.45436765,3,0
21618,VINORELBINE,MK-8669,KPL1,37.31074359,3,1
21622,VINORELBINE,MK-8669,MSTO,39.19542594,3,1
21623,VINORELBINE,MK-8669,NCIH1650,26.54978821,3,1
21624,VINORELBINE,MK-8669,NCIH2122,-18.47638679,3,0
21629,VINORELBINE,MK-8669,OV90,57.71085461,3,1
21630,VINORELBINE,MK-8669,OVCAR3,-24.88815835,3,0
21631,VINORELBINE,MK-8669,PA1,-19.33738657,3,0
21634,VINORELBINE,MK-8669,SKMEL30,29.31986467,3,1
21636,VINORELBINE,MK-8669,SKOV3,59.31285459,3,1
21646,VINORELBINE,MK-8776,A2780,-10.79449255,1,0
21647,VINORELBINE,MK-8776,A375,42.62957748,1,1
21649,VINORELBINE,MK-8776,CAOV3,-16.86694139,1,0
21653,VINORELBINE,MK-8776,ES2,22.28288587,1,1
21656,VINORELBINE,MK-8776,HT29,-13.56510198,1,0
21663,VINORELBINE,MK-8776,NCIH2122,-34.7723178,1,0
21667,VINORELBINE,MK-8776,OCUBM,-10.65015719,1,0
21668,VINORELBINE,MK-8776,OV90,33.17631367,1,1
21669,VINORELBINE,MK-8776,OVCAR3,-27.34867801,1,0
21670,VINORELBINE,MK-8776,PA1,-14.78618207,1,0
21671,VINORELBINE,MK-8776,RKO,23.14340434,1,1
21672,VINORELBINE,MK-8776,RPMI7951,-15.47640521,1,0
21673,VINORELBINE,MK-8776,SKMEL30,26.47231544,1,1
21674,VINORELBINE,MK-8776,SKMES1,-12.26919238,1,0
21678,VINORELBINE,MK-8776,T47D,-46.02558266,1,0
21679,VINORELBINE,MK-8776,UACC62,-22.13441821,1,0
21680,VINORELBINE,MK-8776,UWB1289,-11.93474361,1,0
21681,VINORELBINE,MK-8776,UWB1289BRCA1,-16.49797379,1,0
21682,VINORELBINE,MK-8776,VCAP,-18.61847602,1,0
21683,VINORELBINE,MK-8776,ZR751,-24.33332147,1,0
21684,VINORELBINE,PD325901,A2058,-27.22694143,1,0
21688,VINORELBINE,PD325901,CAOV3,-32.91543819,1,0
21691,VINORELBINE,PD325901,EFM192B,-32.29731273,1,0
21694,VINORELBINE,PD325901,HT144,31.86028838,1,1
21695,VINORELBINE,PD325901,HT29,-21.87293757,1,0
21700,VINORELBINE,PD325901,MSTO,26.29391455,1,1
21701,VINORELBINE,PD325901,NCIH1650,-10.68215805,1,0
21702,VINORELBINE,PD325901,NCIH2122,-32.04655251,1,0
21703,VINORELBINE,PD325901,NCIH23,-177.6700632,1,0
21705,VINORELBINE,PD325901,NCIH520,-21.92731353,1,0
21706,VINORELBINE,PD325901,OCUBM,-11.3065477,1,0
21707,VINORELBINE,PD325901,OV90,36.77178889,1,1
21708,VINORELBINE,PD325901,OVCAR3,-11.25666824,1,0
21709,VINORELBINE,PD325901,PA1,-10.39090619,1,0
21711,VINORELBINE,PD325901,RPMI7951,-10.77719272,1,0
21713,VINORELBINE,PD325901,SKMES1,-23.29585728,1,0
21717,VINORELBINE,PD325901,T47D,-72.32759015,1,0
21721,VINORELBINE,PD325901,VCAP,-23.63375513,1,0
21723,VINORELBINE,SORAFENIB,A2058,-11.62252891,1,0
21727,VINORELBINE,SORAFENIB,CAOV3,-22.98306964,1,0
